時間,位置,速度
0.8150000000000006,-0.02649388629739969,3.4940106012125076
0.8160000000000006,-0.022999345818461234,3.4945404789384558
0.8170000000000006,-0.01950434535260641,3.495000465854825
0.8180000000000006,-0.01600895479984453,3.495390552761877
0.8190000000000006,-0.012513244067986656,3.495710731857874
0.8200000000000006,-0.009017283071247422,3.495960996739234
0.8210000000000006,-0.005521141728846763,3.496141342400659
0.8220000000000006,-0.0020248899636115267,3.496251765235236
0.8230000000000006,0.0014714022994229818,3.4962922630345084
0.8240000000000006,0.004967665134411502,3.49626283498852
0.8250000000000006,0.008463828616097334,3.496163481685832
0.8260000000000006,0.011959822821210844,3.49599420511351
0.8270000000000006,0.01545557782986793,3.4957550086570857
0.8280000000000006,0.018951023726968417,3.4954458971004883
0.8290000000000006,0.022446090603594364,3.4950668766259487
0.8300000000000006,0.02594070855840824,3.4946179548138767
0.8310000000000006,0.02943480769905095,3.4940991406427084
0.8320000000000006,0.03292831814353968,3.4935104444887273
0.8330000000000006,0.03642117002166553,3.4928518781258564
0.8340000000000006,0.03991329347639096,3.492123454725423
0.8350000000000006,0.04340461866524685,3.491325188855895
0.8360000000000006,0.04689507576172944,3.49045709648259
0.8370000000000006,0.050384594956696796,3.4895191949673556
0.8380000000000006,0.053873106459765015,3.4885115030682217
0.8390000000000006,0.05736054050070404,3.4874340409390263
0.8400000000000006,0.060846827330833055,3.4862868301290124
0.8410000000000006,0.06433189722441546,3.485069893582396
0.8420000000000006,0.06781568048005336,3.4837832556379076
0.8430000000000006,0.07129810742208167,3.4824269420283067
0.8440000000000006,0.07477910840196154,3.481000979879865
0.8450000000000006,0.07825861379967337,3.4795053977118258
0.8460000000000006,0.08173655402510921,3.4779402254358325
0.8470000000000006,0.08521285951946454,3.4763054943553304
0.8480000000000006,0.08868746075662948,3.4746012371649413
0.8490000000000006,0.09216028824457928,3.4728274879498087
0.8500000000000006,0.09563127252676419,3.4709842821849173
0.8510000000000006,0.09910034418349857,3.469071656734382
0.8520000000000006,0.10256743383334928,3.467089649850712
0.8530000000000006,0.10603247213452333,3.465038301174045
0.8540000000000006,0.10949538978625468,3.4629176517313547
0.8550000000000006,0.11295611753019032,3.4607277439356294
0.8560000000000006,0.11641458615177534,3.4584686215850255
0.8570000000000007,0.11987072648163734,3.45614032986199
0.8580000000000007,0.1233244693969697,3.4537429153323576
0.8590000000000007,0.12677574582291412,3.451276425944418
0.8600000000000007,0.13022448673394207,3.4487409110279597
0.8610000000000007,0.13367062315523537,3.446136421293281
0.8620000000000007,0.13711408616406554,3.443463008830176
0.8630000000000007,0.14055480689117242,3.440720727106895
0.8640000000000007,0.1439927165221415,3.4379096309690715
0.8650000000000007,0.1474277462987801,3.4350297766386286
0.8660000000000007,0.15085982752049276,3.432081221712653
0.8670000000000007,0.154288891545655,3.429064025162243
0.8680000000000007,0.15771486979298632,3.42597824733133
0.8690000000000007,0.1611376937429218,3.42282394993547
0.8700000000000007,0.1645572949389824,3.4196011960606114
0.8710000000000007,0.16797360498914424,3.4163100501618318
0.8720000000000007,0.17138655556720628,3.412950578062049
0.8730000000000007,0.17479607841415698,3.4095228469507046
0.8740000000000007,0.1782021053395394,3.4060269253824216
0.8750000000000007,0.18160456822281504,3.4024628832756307
0.8760000000000007,0.1850033990147262,3.3988307919111747
0.8770000000000007,0.1883985297386571,3.39513072393088
0.8780000000000007,0.19178989249199319,3.391362753336107
0.8790000000000007,0.19517741944747946,3.387526955486267
0.8800000000000007,0.1985610428545768,3.3836234070973172
0.8810000000000007,0.20194069504081702,3.3796521862402256
0.8820000000000007,0.20531630841315643,3.375613372339409
0.8830000000000007,0.20868781545932757,3.371507046171146
0.8840000000000007,0.21205514874918954,3.3673332898619592
0.8850000000000007,0.2154182409360765,3.3630921868869756
0.8860000000000007,0.21877702475814476,3.358783822068254
0.8870000000000007,0.22213143303971786,3.3544082815730913
0.8880000000000007,0.22548139869263015,3.349965652912297
0.8890000000000007,0.22882685471756858,3.3454560249384446
0.8900000000000007,0.23216773420541267,3.3408794878440933
0.8910000000000007,0.23550397033857265,3.3362361331599852
0.8920000000000007,0.23883549639232587,3.3315260537532136
0.8930000000000007,0.24216224573615125,3.3267493438253672
0.8940000000000007,0.2454841518350619,3.3219060989106444
0.8950000000000007,0.24880114825093583,3.3169964158739433
0.8960000000000007,0.25211316864384475,3.3120203929089245
0.8970000000000007,0.2554201467733808,3.3069781295360476
0.8980000000000007,0.2587220164999814,3.30186972660058
0.8990000000000007,0.26201871178625197,3.2966952862705803
0.9000000000000007,0.26531016669828683,3.291454912034855
0.9010000000000007,0.2685963154069877,3.2861487087008894
0.9020000000000007,0.27187709218938044,3.2807767823927496
0.9030000000000007,0.2751524314299294,3.275339240548962
0.9040000000000007,0.27842226762184974,3.2698361919203633
0.9050000000000007,0.28168653536841765,3.2642677465679264
0.9060000000000007,0.2849451693842782,3.258634015860558
0.9070000000000007,0.2881981044967511,3.2529351124728723
0.9080000000000007,0.291445275647134,3.247171150382937
0.9090000000000007,0.294686617892004,3.2413422448699944
0.9100000000000007,0.2979220664045162,3.2354485125121544
0.9110000000000007,0.30115155647570024,3.229490071184064
0.9120000000000007,0.3043750235157548,3.22346704005455
0.9130000000000007,0.307592403055339,3.2173795395842353
0.9140000000000007,0.3108036307468622,3.2112276915231286
0.9150000000000007,0.31400864236577036,3.205011618908191
0.9160000000000007,0.31720737381183123,3.198731446060876
0.9170000000000007,0.32039976111041585,3.1923872985846393
0.9180000000000007,0.3235857404137783,3.185979303362431
0.9190000000000007,0.3267652480023325,3.1795075885541553
0.9200000000000007,0.32993822028592656,3.1729722835941088
0.9210000000000007,0.333104593805115,3.16637351918839
0.9220000000000007,0.3362643052324273,3.159711427312288
0.9230000000000007,0.3394172913736349,3.152986141207639
0.9240000000000007,0.3425634891690151,3.1461977953801665
0.9250000000000007,0.34570283569461185,3.1393465255967863
0.9260000000000007,0.34883526816349475,3.132432468882894
0.9270000000000007,0.3519607239270144,3.125455763519624
0.9280000000000007,0.3550791404760555,3.1184165490410836
0.9290000000000007,0.35819045544228706,3.1113149662315625
0.9300000000000007,0.36129460659940976,3.1041511571227165
0.9310000000000007,0.3643915318644005,3.096925264990728
0.9320000000000007,0.3674811692987539,3.08963743435344
0.9330000000000007,0.3705634571097214,3.082287810967465
0.9340000000000007,0.37363833365154664,3.0748765418252706
0.9350000000000007,0.3767057374266989,3.06740377515224
0.9360000000000007,0.3797656070871026,3.059869660403706
0.9370000000000007,0.38281788143536455,3.052274348261964
0.9380000000000007,0.3858624994259978,3.0446179906332564
0.9390000000000007,0.38889940016664254,3.0369007406447364
0.9400000000000007,0.39192852291928393,3.0291227526414035
0.9410000000000007,0.39494980710146693,3.0212841821830176
0.9420000000000007,0.3979631922875079,3.0133851860409884
0.9430000000000007,0.40096861820970314,3.005425922195238
0.9440000000000007,0.4039660247595342,2.997406549831044
0.9450000000000007,0.40695535198887006,2.9893272293358533
0.9460000000000007,0.40993654011116615,2.981188122296076
0.9470000000000007,0.41290952950266,2.9729893914938526
0.9480000000000007,0.4158742607035638,2.9647312009037994
0.9490000000000007,0.41883067441925353,2.956413715689728
0.9500000000000007,0.42177871152145485,2.9480371022013427
0.9510000000000007,0.42471831304942576,2.939601527970914
0.9520000000000007,0.42764942021113567,2.9311071617099254
0.9530000000000007,0.4305719743844414,2.9225541733057026
0.9540000000000007,0.4334859171182594,2.913942733818014
0.9550000000000007,0.43639119013373506,2.9052730154756485
0.9560000000000007,0.43928773532540805,2.8965451916729736
0.9570000000000007,0.4421754947623745,2.8877594369664656
0.9580000000000007,0.44505441068944573,2.878915927071218
0.9590000000000007,0.44792442552830314,2.870014838857429
0.9600000000000007,0.45078548187865,2.861056350346863
0.9610000000000007,0.45363752251935924,2.85204064070929
0.9620000000000007,0.45648049040961813,2.842967890258903
0.9630000000000007,0.45931432869006883,2.8338382804507103
0.9640000000000007,0.46213898068394577,2.824651993876909
0.9650000000000007,0.464954389898209,2.81540921426323
0.9660000000000007,0.46776050002467423,2.8061101264652657
0.9670000000000007,0.470557254941139,2.796754916464772
0.9680000000000007,0.47334459871250495,2.7873437713659492
0.9690000000000007,0.47612247559189663,2.777876879391699
0.9700000000000008,0.4788908300217765,2.768354429879861
0.9710000000000008,0.48164960663505596,2.7587766132794256
0.9720000000000008,0.48439875025620266,2.7491436211467244
0.9730000000000008,0.48713820590234425,2.7394556461416
0.9740000000000008,0.4898679187843678,2.7297128820235534
0.9750000000000008,0.49258783430801567,2.7199155236478663
0.9760000000000008,0.49529789807497737,2.710063766961706
0.9770000000000008,0.49799805588397755,2.7001578090002063
0.9780000000000008,0.5006882537318601,2.690197847882527
0.9790000000000008,0.503368437814668,2.6801840828078896
0.9800000000000008,0.5060385545287196,2.6701167140515962
0.9810000000000008,0.5086985504716807,2.659995942961022
0.9820000000000008,0.5113483724436323,2.6498219719515883
0.9830000000000008,0.513987967448135,2.6395950045027154
0.9840000000000008,0.5166172826932888,2.629315245153753
0.9850000000000008,0.5192362655927887,2.618982899499887
0.9860000000000008,0.5218448637669767,2.6085981741880313
0.9870000000000008,0.5244430250438894,2.5981612769126916
0.9880000000000008,0.5270306974603012,2.587672416411814
0.9890000000000008,0.5296078292627638,2.577131802462608
0.9900000000000008,0.5321743689086412,2.5665396458773526
0.9910000000000008,0.5347302650671404,2.5558961584991797
0.9920000000000008,0.5372754666203382,2.545201553197837
0.9930000000000008,0.5398099226642037,2.53445604386543
0.9940000000000008,0.5423335825096158,2.523659845412146
0.9950000000000008,0.5448463956833778,2.5128131737619537
0.9960000000000008,0.5473483119292261,2.501916245848286
0.9970000000000008,0.5498392812088357,2.490969279609702
0.9980000000000008,0.5523192537028213,2.479972493985525
0.9990000000000008,0.5547881798117328,2.4689261089114685
1.0000000000000007,0.557246010157048,2.4578303453152337
1.0010000000000006,0.5596926955821601,2.4466854251120926
1.0020000000000004,0.5621281871533605,2.4354915712004495
1.0030000000000003,0.564552436160818,2.4242490074573824
1.0040000000000002,0.5669653941195522,2.412957958734166
1.0050000000000001,0.5693670127704039,2.4016186508517747
1.006,0.5717572440810003,2.390231310596367
1.007,0.574136040246715,2.3787961657147467
1.0079999999999998,0.5765033536916249,2.3673134449098123
1.0089999999999997,0.5788591370694608,2.35578337783598
1.0099999999999996,0.5812033432645554,2.344206195094591
1.0109999999999995,0.5835359253927846,2.3325821282293
1.0119999999999993,0.5858568368025061,2.3209114097214445
1.0129999999999992,0.5881660310754915,2.3091942729853945
1.0139999999999991,0.5904634620278554,2.2974309523638845
1.014999999999999,0.5927490837109787,2.2856216831233276
1.015999999999999,0.5950228504124278,2.273766701449108
1.0169999999999988,0.5972847166568687,2.2618662444408595
1.0179999999999987,0.5995346372069764,2.249920550107722
1.0189999999999986,0.60177256706434,2.2379298573635826
1.0199999999999985,0.6039984614703623,2.225894406022296
1.0209999999999984,0.6062122759071552,2.2138144367928887
1.0219999999999982,0.6084139660984299,2.2016901912747455
1.0229999999999981,0.6106034880103827,2.189521911952777
1.023999999999998,0.6127807978525752,2.177309842192569
1.024999999999998,0.6149458520788107,2.1650542262355175
1.0259999999999978,0.6170986073880046,2.152755309193941
1.0269999999999977,0.6192390207250508,2.140413337046181
1.0279999999999976,0.6213670492816824,2.12802855663168
1.0289999999999975,0.6234826504973284,2.115601215646046
1.0299999999999974,0.6255857820599645,2.1031315626361
1.0309999999999973,0.6276764019069594,2.0906198469949007
1.0319999999999971,0.6297544682259162,2.0780663189567616
1.032999999999997,0.6318199394555084,2.0654712295922435
1.033999999999997,0.6338727742863115,2.0528348308031332
1.0349999999999968,0.6359129316616289,2.040157375317407
1.0359999999999967,0.637940370778313,2.0274391166841745
1.0369999999999966,0.6399550510875817,2.0146803092686083
1.0379999999999965,0.6419569322958285,2.0018812082468567
1.0389999999999964,0.6439459743654294,1.98904206960094
1.0399999999999963,0.6459221375155431,1.9761631501136314
1.0409999999999962,0.6478853822229064,1.9632447073633206
1.041999999999996,0.6498356692226253,1.9502869997188625
1.042999999999996,0.6517729595089596,1.9372902863344101
1.0439999999999958,0.6536972143361038,1.924254827144231
1.0449999999999957,0.6556083952189613,1.911180882857509
1.0459999999999956,0.6575064639339144,1.8980687149531297
1.0469999999999955,0.6593913825195888,1.8849185856744515
1.0479999999999954,0.6612631132776129,1.8717307580240596
1.0489999999999953,0.6631216187733714,1.8585054957585074
1.0499999999999952,0.6649668618367545,1.84524306338304
1.050999999999995,0.6667988055629007,1.8319437261463047
1.051999999999995,0.6686174133129358,1.8186077500350468
1.0529999999999948,0.6704226487147046,1.8052354017687882
1.0539999999999947,0.6722144756634991,1.791826948794494
1.0549999999999946,0.6739928583227803,1.778382659281224
1.0559999999999945,0.675757761124895,1.7649028021147684
1.0569999999999944,0.6775091487717874,1.7513876468922704
1.0579999999999943,0.6792469862357042,1.7378374639168348
1.0589999999999942,0.6809712387598964,1.7242525241921207
1.059999999999994,0.6826818718593133,1.7106330994169228
1.060999999999994,0.6843788513212931,1.6969794619797365
1.0619999999999938,0.6860621432062464,1.6832918849533107
1.0629999999999937,0.6877317138483355,1.6695706420891858
1.0639999999999936,0.6893875298561477,1.655816007812219
1.0649999999999935,0.6910295581133628,1.6420282572150962
1.0659999999999934,0.6926577657794156,1.6282076660528289
1.0669999999999933,0.6942721202901528,1.6143545107372406
1.0679999999999932,0.6958725893584843,1.6004690683314375
1.068999999999993,0.6974591409750286,1.586551616544268
1.069999999999993,0.6990317434087534,1.5726024337247673
1.0709999999999928,0.70059036520761,1.5586217988565922
1.0719999999999927,0.7021349751991625,1.54460999155244
1.0729999999999926,0.7036655424912109,1.5305672920484568
1.0739999999999925,0.7051820364724096,1.5164939811986324
1.0749999999999924,0.7066844268128788,1.5023903404691843
1.0759999999999923,0.7081726834648118,1.4882566519329268
1.0769999999999922,0.7096467766630754,1.4740931982636305
1.077999999999992,0.7111066769258058,1.459900262730369
1.078999999999992,0.7125523550549976,1.4456781291918528
1.0799999999999919,0.7139837821370884,1.4314270820907529
1.0809999999999917,0.7154009295435364,1.4171474064480112
1.0819999999999916,0.7168037689313935,1.4028393878571404
1.0829999999999915,0.718192272243872,1.3885033124785124
1.0839999999999914,0.7195664117109057,1.374139467033635
1.0849999999999913,0.7209261598497052,1.359748138799417
1.0859999999999912,0.7222714894653076,1.3453296156024228
1.086999999999991,0.7236023736511207,1.3308841858131166
1.087999999999991,0.7249187857894608,1.3164121383400942
1.0889999999999909,0.7262206995520851,1.301913762624305
1.0899999999999908,0.7275080889007184,1.2873893486332633
1.0909999999999906,0.7287809280875737,1.2728391868552489
1.0919999999999905,0.7300391916558672,1.2582635682934975
1.0929999999999904,0.7312828544403276,1.2436627844603803
1.0939999999999903,0.7325118915676991,1.2290371273715737
1.0949999999999902,0.7337262784572394,1.2143868895402197
1.09599999999999,0.7349259908212105,1.199712363971075
1.09699999999999,0.7361110046653652,1.1850138441546507
1.0979999999999899,0.7372812962894265,1.1702916240613435
1.0989999999999898,0.7384368422875621,1.155545998135555
1.0999999999999897,0.7395776195488519,1.1407772612898037
1.1009999999999895,0.7407036052577508,1.1259857088988268
1.1019999999999894,0.7418147768945444,1.1111716367936717
1.1029999999999893,0.7429111122358002,1.0963353412557808
1.1039999999999892,0.7439925893548113,1.0814771190110648
1.104999999999989,0.7450591866220353,1.0665972672239685
1.105999999999989,0.7461108827055268,1.0516960834915279
1.1069999999999889,0.7471476565713643,1.0367738658374173
1.1079999999999888,0.7481694874840703,1.02183091270599
1.1089999999999887,0.7491763550070266,1.0068675229563084
1.1099999999999886,0.7501682390028828,0.9918839958561679
1.1109999999999884,0.7511451196339589,0.9768806310761102
1.1119999999999883,0.7521069773626423,0.961857728683431
1.1129999999999882,0.7530537929517785,0.9468155891361781
1.113999999999988,0.7539855474650556,0.9317545132771425
1.114999999999988,0.7549022222673835,0.9166748023278414
1.115999999999988,0.755803799025266,0.9015767578824937
1.1169999999999878,0.756690259707168,0.8864606819019883
1.1179999999999877,0.7575615865838758,0.871326876707845
1.1189999999999876,0.758417762228852,0.8561756449761675
1.1199999999999875,0.7592587695185836,0.8410072897315904
1.1209999999999873,0.7600845916329249,0.8258221143412188
1.1219999999999872,0.7608952120554334,0.8106204225085603
1.1229999999999871,0.7616906145737009,0.7954025182674516
1.123999999999987,0.7624707832796769,0.7801687059759775
1.124999999999987,0.7632357025699873,0.764919290310384
1.1259999999999868,0.7639853571462463,0.7496545762589842
1.1269999999999867,0.7647197320153624,0.7343748691160593
1.1279999999999866,0.7654388124898381,0.7190804744757521
1.1289999999999865,0.7661425841880641,0.7037716982259553
1.1299999999999863,0.7668310330346063,0.6884488465421941
1.1309999999999862,0.7675041452604878,0.673112225881502
1.1319999999999861,0.7681619074034641,0.6577621429762922
1.132999999999986,0.7688043063082923,0.6423989048282229
1.133999999999986,0.7694313291269944,0.6270228187020571
1.1349999999999858,0.7700429633191139,0.6116341921195172
1.1359999999999857,0.770639196651967,0.596233332853135
1.1369999999999856,0.7712200172008871,0.5808205489200956
1.1379999999999855,0.7717854133494632,0.5653961485760779
1.1389999999999854,0.7723353737897722,0.5499604403090886
1.1399999999999852,0.7728698875226055,0.5345137328332932
1.1409999999999851,0.7733889438576884,0.5190563350828411
1.141999999999985,0.7738925324138941,0.5035885562056873
1.142999999999985,0.7743806431194515,0.48811070555740943
1.1439999999999848,0.7748532662121466,0.4726230926950204
1.1449999999999847,0.7753103922395174,0.45712602737077745
1.1459999999999846,0.7757520120590433,0.4416198195259871
1.1469999999999845,0.7761781168383282,0.4261047792848062
1.1479999999999844,0.7765886980552762,0.4105812169480397
1.1489999999999843,0.7769837474982632,0.3950494429869342
1.1499999999999841,0.7773632572663002,0.3795097680369689
1.150999999999984,0.7777272197691918,0.3639625028916429
1.151999999999984,0.778075627727688,0.34840795849625905
1.1529999999999838,0.7784084741736297,0.3328464459417053
1.1539999999999837,0.7787257524500879,0.3172782764582327
1.1549999999999836,0.7790274562114972,0.30170376140923094
1.1559999999999835,0.7793135794237822,0.286123212285001
1.1569999999999834,0.7795841163644788,0.27053694069652534
1.1579999999999833,0.779839061622848,0.25494525836923576
1.1589999999999832,0.7800784100999848,0.23934847713677881
1.159999999999983,0.7803021570089196,0.2237469089347791
1.160999999999983,0.7805102978747142,0.20814086579460073
1.1619999999999828,0.7807028285345513,0.19253065983710643
1.1629999999999827,0.7808797451378178,0.1769166032664154
1.1639999999999826,0.7810410441461815,0.16129900836365904
1.1649999999999825,0.7811867223336622,0.1456781874807354
1.1659999999999824,0.7813167767866962,0.13005445303406216
1.1669999999999823,0.7814312049041945,0.11442811749832824
1.1679999999999822,0.7815300043975947,0.09879949340024435
1.168999999999982,0.781613173290907,0.08316889331229246
1.169999999999982,0.7816807099207534,0.06753662984647432
1.1709999999999818,0.7817326129364015,0.051903015648059256
1.1719999999999817,0.7817688812997908,0.036268363389331225
1.1729999999999816,0.7817895142855542,0.02063298576333541
1.1739999999999815,0.7817945114810319,0.0049971954776243215
1.1749999999999814,0.7817838727862798,-0.010638694751996317
1.1759999999999813,0.7817575984140721,-0.026274372207721913
1.1769999999999812,0.7817156888898961,-0.041909524176003354
1.177999999999981,0.7816581450519423,-0.057543837953801275
1.178999999999981,0.7815849680510875,-0.07317700085484012
1.1799999999999808,0.7814961593508716,-0.08880870021586187
1.1809999999999807,0.7813917207274687,-0.10443862340287931
1.1819999999999806,0.7812716542696512,-0.12006645781742868
1.1829999999999805,0.7811359623787484,-0.13569189090282172
1.1839999999999804,0.780984647768598,-0.15131461015039668
1.1849999999999803,0.7808177134654922,-0.16693430310576865
1.1859999999999802,0.7806351628081172,-0.1825506573750785
1.18699999999998,0.7804369994474859,-0.19816336063124085
1.18799999999998,0.7802232273468657,-0.21377210062019056
1.1889999999999799,0.7799938507816986,-0.22937656516712787
1.1899999999999797,0.7797488743395158,-0.24497644218276185
1.1909999999999796,0.7794883029198463,-0.26057141966955216
1.1919999999999795,0.7792121417341183,-0.27616118572794907
1.1929999999999794,0.7789203963055558,-0.2917454285626314
1.1939999999999793,0.778613072469067,-0.3073238364887425
1.1949999999999792,0.7782901763711289,-0.32289609793812385
1.195999999999979,0.7779517144696633,-0.33846190146554644
1.196999999999979,0.7775976935339083,-0.3540209357549397
1.1979999999999789,0.7772281206442827,-0.36957288962561785
1.1989999999999787,0.7768430031922442,-0.3851174520385035
1.1999999999999786,0.7764423488801419,-0.40065431210234836
1.2009999999999785,0.7760261657210619,-0.4161831590799512
1.2019999999999784,0.7755944620386674,-0.4317036823943724
1.2029999999999783,0.7751472464670323,-0.44721557163514575
1.2039999999999782,0.7746845279504678,-0.46271851656448637
1.204999999999978,0.7742063157433443,-0.4782122071234957
1.205999999999978,0.773712619409906,-0.4936963334383626
1.2069999999999779,0.7732034488240794,-0.5091705858265607
1.2079999999999778,0.7726788141692764,-0.5246346548030423
1.2089999999999776,0.77213872593819,-0.5400882310864278
1.2099999999999775,0.7715831949325848,-0.5555310056051915
1.2109999999999774,0.7710122322630809,-0.5709626695038432
1.2119999999999773,0.7704258493489318,-0.5863829141491048
1.2129999999999772,0.7698240579177957,-0.6017914311360835
1.213999999999977,0.7692068700055013,-0.6171879122944394
1.214999999999977,0.7685742979558067,-0.6325720496945494
1.2159999999999769,0.767926354420153,-0.6479435356536655
1.2169999999999768,0.7672630523574109,-0.6633020627420685
1.2179999999999767,0.7665844050336217,-0.6786473237892167
1.2189999999999765,0.7658904260217319,-0.6939790118898891
1.2199999999999764,0.7651811292013215,-0.7092968204103237
1.2209999999999763,0.7644565287583271,-0.7246004429943501
1.2219999999999762,0.7637166391847576,-0.7398895735695167
1.222999999999976,0.7629614752784044,-0.7551639063532118
1.223999999999976,0.7621910521425457,-0.77042313585878
1.2249999999999759,0.761405385185644,-0.7856669569016309
1.2259999999999758,0.7606044901210387,-0.8008950646053438
1.2269999999999757,0.759788382966631,-0.8161071544077645
1.2279999999999756,0.7589570800445639,-0.8313029220670971
1.2289999999999754,0.7581105979808959,-0.8464820636679884
1.2299999999999753,0.7572489537052682,-0.8616442756276063
1.2309999999999752,0.7563721644505665,-0.8767892547017117
1.2319999999999751,0.7554802477525758,-0.8919166979907229
1.232999999999975,0.75457322144963,-0.9070263029457745
1.233999999999975,0.7536511036822553,-0.922117767374767
1.2349999999999748,0.7527139128928069,-0.9371907894484122
1.2359999999999747,0.7517616678251006,-0.9522450677062683
1.2369999999999746,0.7507943875240378,-0.9672803010627703
1.2379999999999745,0.7498120913352245,-0.9822961888132511
1.2389999999999743,0.7488147989045846,-0.9972924306399555
1.2399999999999742,0.7478025301779665,-1.0122687266180472
1.2409999999999741,0.7467753054007449,-1.0272247772216065
1.241999999999974,0.7457331451174153,-1.0421602833296215
1.242999999999974,0.7446760701711833,-1.0570749462319697
1.2439999999999738,0.743604101703548,-1.0719684676353933
1.2449999999999737,0.7425172611538785,-1.0868405496694642
1.2459999999999736,0.741415570258986,-1.1016908948925417
1.2469999999999735,0.7402990510526882,-1.1165192062977214
1.2479999999999734,0.7391677258653695,-1.131325187318775
1.2489999999999732,0.7380216173235334,-1.1461085418360826
1.2499999999999731,0.7368607483493509,-1.1608689741825533
1.250999999999973,0.7356851421602013,-1.1756061891495404
1.251999999999973,0.7344948222682086,-1.1903198919927445
1.2529999999999728,0.7332898124797705,-1.2050097884381086
1.2539999999999727,0.7320701368950828,-1.219675584687704
1.2549999999999726,0.7308358199076572,-1.2343169874256057
1.2559999999999725,0.7295868862038335,-1.248933703823759
1.2569999999999724,0.7283233607622857,-1.2635254415478356
1.2579999999999723,0.7270452688535226,-1.2780919087630813
1.2589999999999721,0.7257526360393824,-1.2926328141401517
1.259999999999972,0.7244454881725215,-1.3071478668609393
1.260999999999972,0.7231238513958972,-1.3216367766243897
1.2619999999999718,0.7217877521422449,-1.3360992536523078
1.2629999999999717,0.7204372171335497,-1.3505350086951526
1.2639999999999716,0.7190722733805118,-1.3649437530378237
1.2649999999999715,0.7176929481820064,-1.379325198505434
1.2659999999999714,0.7162992691245372,-1.393679057469074
1.2669999999999713,0.7148912640816857,-1.4080050428515647
1.2679999999999712,0.7134689612135525,-1.4223028681331984
1.268999999999971,0.712032388966195,-1.4365722473574694
1.269999999999971,0.7105815760710582,-1.4508128951367933
1.2709999999999708,0.7091165515444,-1.4650245266582145
1.2719999999999707,0.7076373446867109,-1.4792068576891024
1.2729999999999706,0.7061439850821281,-1.4933596045828366
1.2739999999999705,0.7046365025978436,-1.5074824842844792
1.2749999999999704,0.7031149273835071,-1.521575214336436
1.2759999999999703,0.701579289870623,-1.5356375128841062
1.2769999999999702,0.7000296207719415,-1.5496690986815187
1.27799999999997,0.6984659510808445,-1.5636696910969576
1.27899999999997,0.696888312070726,-1.5776390101185744
1.2799999999999698,0.695296735294366,-1.591576776359989
1.2809999999999697,0.6936912525833001,-1.6054827110658765
1.2819999999999696,0.6920718960471826,-1.6193565361175424
1.2829999999999695,0.6904386980731441,-1.633197974038486
1.2839999999999694,0.6887916913251441,-1.647006747999949
1.2849999999999693,0.6871309087433176,-1.6607825818264519
1.2859999999999692,0.6854563835433163,-1.6745252000013182
1.286999999999969,0.6837681492156441,-1.6882343276721845
1.287999999999969,0.6820662395249876,-1.7019096906564974
1.2889999999999688,0.6803506885095406,-1.7155510154469973
1.2899999999999687,0.6786215304803235,-1.7291580292171882
1.2909999999999686,0.6768788000204967,-1.7427304598267948
1.2919999999999685,0.6751225319846695,-1.7562680358272047
1.2929999999999684,0.6733527614982027,-1.7697704864668982
1.2939999999999683,0.6715695239565058,-1.7832375416968622
1.2949999999999682,0.6697728550243298,-1.7966689321759923
1.295999999999968,0.6679627906350534,-1.810064389276479
1.296999999999968,0.6661393669899642,-1.82342364508918
1.2979999999999678,0.6643026205575353,-1.8367464324289793
1.2989999999999677,0.6624525880726951,-1.85003248484013
1.2999999999999676,0.6605893065360936,-1.8632815366015838
1.3009999999999675,0.6587128132133613,-1.8764933227323057
1.3019999999999674,0.6568231456343647,-1.889667578996573
1.3029999999999673,0.6549203415924555,-1.9028040419092602
1.3039999999999672,0.6530044391437144,-1.9159024487411094
1.304999999999967,0.6510754766061905,-1.9289625375239836
1.305999999999967,0.6491334925591343,-1.9419840470561074
1.3069999999999669,0.647178525842227,-1.9549667169072902
1.3079999999999667,0.6452106155548029,-1.9679102874241348
1.3089999999999666,0.6432298010550677,-1.9808144997352308
1.3099999999999665,0.6412361219593113,-1.9936790957563322
1.3109999999999664,0.6392296181411158,-2.0065038181955184
1.3119999999999663,0.6372103297305575,-2.0192884105583406
1.3129999999999662,0.6351782971134046,-2.032032617152952
1.313999999999966,0.6331335609303094,-2.04473618309522
1.314999999999966,0.6310761620759956,-2.0573988543138264
1.3159999999999659,0.6290061416984403,-2.0700203775553465
1.3169999999999658,0.6269235411980509,-2.082600500389315
1.3179999999999656,0.6248284022268377,-2.095138971213276
1.3189999999999655,0.6227207666875798,-2.1076355392578128
1.3199999999999654,0.6206006767329882,-2.1200899545915646
1.3209999999999653,0.618468174764862,-2.1325019681262245
1.3219999999999652,0.6163233034332405,-2.1448713316215215
1.322999999999965,0.6141661056355503,-2.1571977976901864
1.323999999999965,0.6119966245157474,-2.1694811198028976
1.3249999999999649,0.6098149034634542,-2.1817210522932124
1.3259999999999648,0.6076209861130918,-2.1939173503624816
1.3269999999999647,0.605414916343007,-2.2060697700847434
1.3279999999999645,0.6031967382745954,-2.2181780684116035
1.3289999999999644,0.6009664962714183,-2.2302420031770955
1.3299999999999643,0.5987242349383157,-2.242261333102524
1.3309999999999642,0.5964699991205145,-2.2542358178012902
1.331999999999964,0.5942038339027308,-2.2661652177837004
1.332999999999964,0.5919257846082691,-2.278049294461755
1.3339999999999639,0.5896358967981151,-2.2898878101539206
1.3349999999999638,0.5873342162700252,-2.301680528089883
