0.201,-0.276725546,-3.272701062,,0.38288514,2.67764306,3.0605282
0.202,-0.279992713,-3.267166551,,0.391979596,2.668594318,3.060573914
0.203,-0.28325428,-3.261566697,,0.401164935,2.659454329,3.060619264
0.204,-0.286510181,-3.255901611,,0.41044042,2.650223825,3.060664245
0.205,-0.289760353,-3.250171407,,0.41980531,2.640903544,3.060708854
0.206,-0.293004729,-3.2443762,,0.429258856,2.631494232,3.060753088
0.207,-0.296243245,-3.238516106,,0.438800301,2.621996642,3.060796943
0.208,-0.299475836,-3.232591241,,0.448428882,2.612411533,3.060840415
0.209,-0.302702438,-3.226601724,,0.45814383,2.602739672,3.060883501
0.21,-0.305922986,-3.220547675,,0.467944365,2.592981832,3.060926198
0.211,-0.309137415,-3.214429216,,0.477829706,2.583138796,3.060968502
0.212,-0.312345661,-3.208246467,,0.48779906,2.573211349,3.061010409
0.213,-0.315547661,-3.201999554,,0.497851631,2.563200286,3.061051917
0.214,-0.318743349,-3.195688601,,0.507986614,2.553106409,3.061093022
0.215,-0.321932663,-3.189313734,,0.518203198,2.542930523,3.061133721
0.216,-0.325115538,-3.182875081,,0.528500566,2.532673445,3.061174011
0.217,-0.328291911,-3.17637277,,0.538877894,2.522335993,3.061213887
0.218,-0.331461718,-3.169806932,,0.549334352,2.511918996,3.061253348
0.219,-0.334624896,-3.163177697,,0.559869104,2.501423286,3.06129239
0.22,-0.337781381,-3.156485199,,0.570481306,2.490849704,3.06133101
0.221,-0.34093111,-3.149729572,,0.58117011,2.480199094,3.061369204
0.222,-0.344074021,-3.14291095,,0.591934661,2.469472309,3.06140697
0.223,-0.347210051,-3.136029469,,0.602774097,2.458670208,3.061444305
0.224,-0.350339136,-3.129085268,,0.613687551,2.447793654,3.061481205
0.225,-0.353461215,-3.122078485,,0.624674151,2.436843517,3.061517668
0.226,-0.356576224,-3.115009261,,0.635733017,2.425820674,3.061553691
0.227,-0.359684102,-3.107877737,,0.646863265,2.414726006,3.061589271
0.228,-0.362784786,-3.100684055,,0.658064003,2.403560402,3.061624405
0.229,-0.365878214,-3.093428359,,0.669334337,2.392324753,3.06165909
0.23,-0.368964325,-3.086110795,,0.680673365,2.381019959,3.061693324
0.231,-0.372043056,-3.078731508,,0.692080179,2.369646925,3.061727103
0.232,-0.375114347,-3.071290647,,0.703553866,2.35820656,3.061760426
0.233,-0.378178135,-3.06378836,,0.71509351,2.346699779,3.061793289
0.234,-0.38123436,-3.056224797,,0.726698187,2.335127503,3.06182569
0.235,-0.38428296,-3.04860011,,0.738366967,2.323490658,3.061857625
0.236,-0.387323875,-3.040914451,,0.750098919,2.311790175,3.061889094
0.237,-0.390357043,-3.033167973,,0.761893104,2.300026989,3.061920092
0.238,-0.393382403,-3.025360833,,0.773748577,2.288202042,3.061950619
0.239,-0.396399897,-3.017493185,,0.78566439,2.27631628,3.06198067
0.24,-0.399409462,-3.009565187,,0.797639591,2.264370653,3.062010244
0.241,-0.402411039,-3.001576997,,0.809673221,2.252366118,3.062039339
